Date,Alloy,Sector,BuyerID,Quantity_kg,UnitPrice_INR,Region
2022-01-20,Zirconium,Aerospace,CUST5571,810.7,1687.81,EU
2019-07-14,Titanium,Biomedical,CUST3374,417.24,1911.73,EU
2024-01-18,Zirconium,Automotive,CUST1307,552.26,2012.02,US West
2022-11-25,Aluminum,Aerospace,CUST6677,1112.77,959.51,US West
2019-11-26,Titanium,Aerospace,CUST3029,820.61,991.95,EU
2024-03-26,Zirconium,Biomedical,CUST7800,584.97,1397.9,US West
2020-12-15,Titanium,Automotive,CUST5129,1550.45,496.04,US West
2020-04-11,Aluminum,Automotive,CUST5805,2050.5,441.54,India North
2019-06-06,Zirconium,Aerospace,CUST9272,1212.7,533.74,EU
2019-03-02,Zirconium,Aerospace,CUST8295,629.17,2187.52,India North
2021-08-03,Aluminum,Biomedical,CUST8194,1001.83,1155.57,India North
2023-06-22,Titanium,Aerospace,CUST9763,1147.63,684.36,EU
2023-03-22,Zirconium,Aerospace,CUST6897,661.13,2075.73,EU
2019-04-11,Zirconium,Aerospace,CUST4696,821.19,2079.95,US West
2021-03-14,Aluminum,Biomedical,CUST7413,772.46,1507.08,EU
2019-10-23,Aluminum,Aerospace,CUST1776,802.24,1734.36,US West
2021-06-16,Zirconium,Aerospace,CUST2368,1354.58,635.9,EU
2023-12-29,Titanium,Aerospace,CUST8084,874.62,1940.69,EU
2021-11-17,Titanium,Biomedical,CUST6699,1120.77,1043.4,EU
2019-08-24,Titanium,Biomedical,CUST9796,664.51,1315.11,US West
2019-11-30,Titanium,Aerospace,CUST8753,1228.11,556.54,EU
2020-01-27,Zirconium,Aerospace,CUST5652,950.85,1822.31,US West
2021-08-03,Zirconium,Automotive,CUST2681,1658.65,636.59,EU
2019-04-22,Aluminum,Automotive,CUST8900,548.42,2178.36,EU
2020-03-21,Titanium,Automotive,CUST8997,554.73,1986.13,EU
2019-11-25,Aluminum,Aerospace,CUST3610,871.84,1900.27,US West
2023-01-05,Titanium,Biomedical,CUST5905,1606.49,663.17,India North
2022-03-09,Titanium,Automotive,CUST1174,580.85,1936.55,India North
2020-10-02,Aluminum,Aerospace,CUST6937,1148.07,550.27,India North
2021-01-01,Zirconium,Aerospace,CUST6956,850.41,1409.43,US West
2022-11-26,Zirconium,Biomedical,CUST4215,497.18,1978.33,India North
2019-08-12,Zirconium,Automotive,CUST1891,1083.16,658.01,US West
2021-10-28,Aluminum,Biomedical,CUST2675,1197.99,842.0,US West
2022-03-14,Aluminum,Aerospace,CUST5384,803.52,1442.12,EU
2021-12-27,Zirconium,Biomedical,CUST7407,1103.49,875.44,EU
2020-08-03,Aluminum,Biomedical,CUST1479,1051.38,1003.32,US West
2021-05-14,Titanium,Biomedical,CUST6607,934.47,1079.33,India North
2023-05-19,Zirconium,Aerospace,CUST9718,1374.32,425.13,India North
2021-02-21,Zirconium,Aerospace,CUST1238,1257.09,377.4,US West
2020-04-05,Aluminum,Biomedical,CUST3436,689.67,1246.37,India North
2023-08-20,Zirconium,Biomedical,CUST2144,416.7,1900.0,India North
2022-09-24,Zirconium,Biomedical,CUST1774,893.78,959.28,India North
2022-05-05,Aluminum,Automotive,CUST4947,2078.16,366.59,US West
2023-03-08,Titanium,Aerospace,CUST6522,896.76,1257.5,EU
2020-01-15,Zirconium,Biomedical,CUST6210,410.94,2074.51,India North
2022-11-21,Zirconium,Automotive,CUST2259,1924.07,391.39,EU
2021-05-05,Aluminum,Automotive,CUST7649,718.76,1776.16,India North
2024-02-04,Zirconium,Biomedical,CUST4159,861.39,1223.82,EU
2019-12-02,Titanium,Aerospace,CUST4989,841.17,2029.12,EU
2021-10-22,Zirconium,Biomedical,CUST4080,411.21,1636.29,EU
2019-03-25,Titanium,Biomedical,CUST3912,679.36,1313.04,India North
2020-03-28,Zirconium,Automotive,CUST1321,1519.29,520.74,India North
2020-03-10,Aluminum,Automotive,CUST8195,811.39,1150.33,India North
2023-06-11,Zirconium,Aerospace,CUST9159,905.94,1516.59,US West
2022-07-04,Titanium,Biomedical,CUST5710,384.96,2001.81,India North
2021-05-03,Titanium,Aerospace,CUST1073,757.66,2002.06,India North
2022-08-15,Zirconium,Automotive,CUST5798,662.37,1630.1,US West
2020-09-14,Zirconium,Aerospace,CUST4791,791.34,1597.07,US West
2019-10-11,Titanium,Automotive,CUST2015,843.79,1412.61,EU
2022-11-05,Aluminum,Automotive,CUST7784,740.18,1826.41,US West
2022-08-25,Aluminum,Biomedical,CUST9134,1211.53,942.79,US West
2023-07-31,Titanium,Automotive,CUST5013,1131.22,805.3,EU
2020-02-04,Zirconium,Biomedical,CUST5663,1168.7,871.51,India North
2021-10-03,Zirconium,Biomedical,CUST6159,763.1,1093.42,India North
2021-09-25,Aluminum,Aerospace,CUST5305,920.26,1513.96,India North
2020-09-21,Titanium,Aerospace,CUST9679,700.96,1389.7,EU
2022-02-14,Titanium,Aerospace,CUST7970,749.98,1462.76,EU
2023-12-05,Zirconium,Aerospace,CUST1071,869.1,1764.42,India North
2023-09-11,Titanium,Automotive,CUST1818,1815.81,512.39,US West
2021-06-03,Titanium,Biomedical,CUST6370,1091.05,867.49,US West
2020-12-31,Zirconium,Automotive,CUST4436,836.55,1262.93,EU
2022-04-16,Aluminum,Biomedical,CUST9879,802.46,991.31,India North
2023-02-07,Titanium,Automotive,CUST1399,604.03,2189.28,EU
2019-07-24,Titanium,Biomedical,CUST9214,372.98,1993.43,India North
2023-08-24,Titanium,Automotive,CUST6643,844.19,1530.18,India North
2019-12-22,Titanium,Aerospace,CUST7069,1096.27,1268.45,India North
2020-11-03,Titanium,Biomedical,CUST2195,533.35,1844.02,EU
2020-01-08,Zirconium,Aerospace,CUST4088,1385.58,369.23,India North
2019-06-03,Titanium,Automotive,CUST2320,605.24,1958.16,EU
2022-12-05,Zirconium,Biomedical,CUST8765,818.22,1120.56,US West
2023-02-14,Zirconium,Aerospace,CUST6921,774.08,1609.98,US West
2019-07-07,Titanium,Biomedical,CUST2972,758.23,1302.04,US West
2020-05-15,Aluminum,Biomedical,CUST2438,1388.71,862.88,EU
2019-05-24,Titanium,Automotive,CUST2516,1812.42,500.33,US West
2021-04-29,Zirconium,Aerospace,CUST1361,784.7,1304.16,India North
2023-04-14,Titanium,Automotive,CUST1683,597.09,2113.06,EU
2021-04-29,Aluminum,Automotive,CUST6426,628.11,1312.56,India North
2020-05-14,Aluminum,Biomedical,CUST4543,1629.14,706.21,India North
2020-09-12,Titanium,Automotive,CUST3382,2461.33,406.79,EU
2021-12-16,Zirconium,Biomedical,CUST5345,2043.06,612.33,US West
2020-04-01,Titanium,Biomedical,CUST4327,641.04,1463.22,EU
2019-06-09,Aluminum,Aerospace,CUST7056,1112.61,737.33,US West
2021-03-03,Titanium,Biomedical,CUST7151,2069.18,639.41,India North
2023-03-23,Zirconium,Automotive,CUST7741,535.27,1923.76,India North
2020-11-24,Titanium,Automotive,CUST3436,1487.28,779.13,India North
2020-03-25,Titanium,Aerospace,CUST4361,924.24,1174.35,EU
2020-04-05,Zirconium,Biomedical,CUST3243,1015.87,1190.26,India North
2021-03-24,Zirconium,Biomedical,CUST4634,1134.78,754.33,India North
2022-04-22,Zirconium,Automotive,CUST5704,746.2,1301.15,US West
2023-07-31,Titanium,Automotive,CUST4400,1055.01,860.09,EU
2020-09-30,Zirconium,Biomedical,CUST4194,2786.6,355.11,US West
2021-02-23,Aluminum,Automotive,CUST6162,641.14,2012.57,US West
2021-08-22,Aluminum,Automotive,CUST7892,2067.05,425.31,EU
2021-09-10,Titanium,Automotive,CUST9897,589.02,1835.02,India North
2024-01-28,Zirconium,Aerospace,CUST7250,1015.37,979.24,EU
2024-02-09,Titanium,Biomedical,CUST9750,518.66,2023.76,India North
2023-01-08,Aluminum,Biomedical,CUST8846,2461.55,454.38,US West
2023-05-14,Zirconium,Aerospace,CUST1759,1020.32,1074.5,India North
2022-06-20,Titanium,Aerospace,CUST3550,1225.72,705.12,EU
2024-02-01,Titanium,Aerospace,CUST9489,1018.57,1363.61,India North
2020-08-14,Aluminum,Aerospace,CUST7333,968.33,1641.6,India North
2020-08-23,Titanium,Automotive,CUST3515,1279.11,792.9,India North
2021-07-12,Titanium,Automotive,CUST1397,877.49,1143.49,India North
2020-12-03,Zirconium,Aerospace,CUST8135,762.21,1648.13,US West
2019-08-23,Zirconium,Biomedical,CUST8656,500.22,1629.07,EU
2020-07-04,Zirconium,Biomedical,CUST7368,644.21,1575.1,India North
2023-06-25,Aluminum,Aerospace,CUST6152,975.2,1029.81,EU
2019-07-06,Aluminum,Biomedical,CUST7856,661.1,1465.58,US West
2019-11-04,Titanium,Automotive,CUST1474,634.11,1737.77,US West
2023-02-09,Titanium,Automotive,CUST9682,1072.98,1016.9,India North
2021-08-25,Aluminum,Biomedical,CUST4297,946.9,1145.55,India North
2024-02-05,Titanium,Biomedical,CUST1484,361.69,2075.53,EU
2019-08-06,Aluminum,Biomedical,CUST3780,2085.88,583.23,US West
2021-02-10,Zirconium,Automotive,CUST8646,1672.14,535.21,India North
2019-09-15,Titanium,Biomedical,CUST7490,721.17,1263.65,US West
2021-10-04,Titanium,Aerospace,CUST9306,1201.07,545.43,US West
2020-11-19,Aluminum,Biomedical,CUST4082,696.26,1435.43,EU
2024-02-20,Zirconium,Biomedical,CUST3848,497.4,1909.13,US West
2021-01-25,Aluminum,Biomedical,CUST7940,2169.02,545.61,India North
2024-04-28,Aluminum,Automotive,CUST1225,630.15,1684.01,India North
2023-07-06,Zirconium,Biomedical,CUST9578,386.81,1841.02,US West
2020-11-07,Titanium,Automotive,CUST1769,778.42,1403.9,US West
2023-03-06,Aluminum,Aerospace,CUST3815,981.48,1531.39,EU
2023-03-26,Aluminum,Automotive,CUST6284,1565.19,521.59,EU
2020-01-26,Titanium,Automotive,CUST2230,626.98,1791.88,US West
2022-01-01,Zirconium,Biomedical,CUST3568,427.29,1943.66,India North
2020-07-28,Zirconium,Aerospace,CUST8476,1072.66,510.02,US West
2023-04-03,Zirconium,Aerospace,CUST3020,816.82,2005.41,India North
2023-06-20,Aluminum,Aerospace,CUST4475,761.68,1889.84,US West
2023-11-26,Aluminum,Biomedical,CUST9946,1186.03,909.63,India North
2021-03-10,Zirconium,Biomedical,CUST5217,855.04,1269.18,EU
2020-09-18,Aluminum,Automotive,CUST1729,1286.37,769.88,US West
2022-08-19,Zirconium,Biomedical,CUST4152,1661.31,587.31,India North
2024-02-26,Zirconium,Automotive,CUST7179,671.13,1633.41,US West
2023-12-30,Zirconium,Biomedical,CUST3219,653.51,1414.92,US West
2023-09-13,Titanium,Aerospace,CUST4547,800.43,2134.69,India North
2019-10-08,Aluminum,Biomedical,CUST1484,3944.86,350.01,US West
2019-02-17,Aluminum,Automotive,CUST7799,1725.49,433.51,US West
2022-08-19,Titanium,Automotive,CUST8807,1754.67,504.2,US West
2022-01-24,Aluminum,Automotive,CUST1398,529.33,2007.46,India North
2023-03-07,Zirconium,Biomedical,CUST1141,568.38,1377.56,US West
2021-04-17,Aluminum,Aerospace,CUST9585,1479.9,384.67,EU
2022-01-30,Aluminum,Automotive,CUST4951,2200.41,389.99,US West
2021-08-25,Titanium,Aerospace,CUST9616,1007.91,1020.24,EU
2024-02-22,Zirconium,Aerospace,CUST2315,737.44,1708.7,EU
2023-01-01,Zirconium,Automotive,CUST2612,1163.02,723.34,US West
2022-12-02,Aluminum,Biomedical,CUST4281,430.97,1868.73,EU
2022-10-14,Titanium,Automotive,CUST2956,480.5,2198.09,India North
2024-01-10,Zirconium,Biomedical,CUST7352,1074.57,955.52,EU
2023-03-28,Zirconium,Automotive,CUST5514,971.52,1033.21,US West
2021-09-25,Zirconium,Aerospace,CUST2822,939.67,1027.38,India North
2022-07-22,Aluminum,Aerospace,CUST4703,1175.17,782.5,EU
2023-12-08,Titanium,Automotive,CUST8824,897.13,1132.94,US West
2021-07-31,Zirconium,Aerospace,CUST9648,991.57,1041.74,India North
2019-06-26,Titanium,Automotive,CUST5493,1082.59,990.55,US West
2023-04-03,Zirconium,Automotive,CUST2883,965.7,886.48,India North
2023-03-16,Zirconium,Automotive,CUST7656,623.02,1472.45,EU
2022-05-07,Titanium,Aerospace,CUST8959,1054.95,843.15,US West
2023-09-03,Aluminum,Automotive,CUST6618,1405.92,665.61,EU
2019-10-10,Titanium,Automotive,CUST5926,649.6,1594.66,EU
2021-03-11,Zirconium,Automotive,CUST7912,1424.53,657.1,US West
2021-03-13,Zirconium,Aerospace,CUST3927,1245.79,487.64,US West
2023-06-21,Aluminum,Aerospace,CUST3654,839.3,1257.19,EU
2019-12-19,Aluminum,Automotive,CUST5445,801.32,1262.41,EU
2024-04-05,Zirconium,Biomedical,CUST2620,2304.93,482.31,India North
2020-06-23,Zirconium,Aerospace,CUST9466,854.68,1697.93,India North
2023-09-27,Zirconium,Biomedical,CUST7670,657.3,1252.74,India North
2023-01-21,Aluminum,Biomedical,CUST4876,960.1,1018.34,India North
2021-12-28,Titanium,Aerospace,CUST9597,1028.02,686.46,US West
2022-06-12,Titanium,Aerospace,CUST5143,943.75,1490.99,EU
2022-06-06,Aluminum,Biomedical,CUST7902,1249.2,867.27,US West
2022-04-05,Aluminum,Automotive,CUST2423,1090.66,1133.36,EU
2024-01-13,Titanium,Automotive,CUST7110,773.44,1595.05,EU
2024-05-15,Zirconium,Biomedical,CUST1848,511.93,1699.76,US West
2019-01-13,Zirconium,Aerospace,CUST2297,844.58,1350.18,EU
2019-08-08,Zirconium,Biomedical,CUST7724,673.21,1397.09,India North
2019-07-27,Zirconium,Aerospace,CUST6990,1207.65,1007.23,US West
2020-08-23,Aluminum,Automotive,CUST1856,747.36,1542.95,India North
2021-10-02,Titanium,Aerospace,CUST7759,807.72,1596.02,EU
2024-02-08,Zirconium,Automotive,CUST1595,1366.05,704.67,US West
2023-05-18,Zirconium,Aerospace,CUST1594,1010.07,1516.5,EU
2021-06-15,Titanium,Aerospace,CUST2742,1117.48,581.08,India North
2021-10-22,Zirconium,Automotive,CUST6293,1328.64,704.32,US West
2019-06-26,Zirconium,Automotive,CUST5073,1482.5,842.83,US West
2022-01-04,Titanium,Aerospace,CUST9502,986.25,1105.44,EU
2022-12-15,Zirconium,Automotive,CUST9043,535.99,1947.88,India North
2022-07-07,Zirconium,Biomedical,CUST3560,1112.29,831.41,US West
2022-03-01,Titanium,Biomedical,CUST3963,1988.55,546.76,EU
2022-08-23,Aluminum,Aerospace,CUST9297,873.48,1549.11,EU
2019-12-10,Zirconium,Biomedical,CUST1925,445.05,2011.06,India North
2024-03-27,Titanium,Aerospace,CUST7744,1138.51,729.41,India North
2024-04-24,Zirconium,Automotive,CUST2736,905.88,1037.11,US West
2019-07-11,Aluminum,Automotive,CUST9719,926.65,937.72,India North
2021-01-24,Aluminum,Automotive,CUST2932,853.67,1409.23,India North
2021-11-20,Zirconium,Aerospace,CUST5142,960.18,903.99,India North
2022-10-28,Aluminum,Aerospace,CUST1549,1010.84,1339.74,EU
2019-09-11,Zirconium,Automotive,CUST3419,2220.75,392.88,India North
2021-05-31,Zirconium,Automotive,CUST6080,1487.48,705.64,India North
2021-04-16,Aluminum,Biomedical,CUST7781,1488.23,748.44,EU
2020-04-06,Titanium,Automotive,CUST6834,656.15,1364.39,US West
2021-05-26,Zirconium,Aerospace,CUST9177,1117.61,856.65,EU
2021-11-10,Zirconium,Biomedical,CUST2303,2841.14,430.5,EU
2022-02-15,Zirconium,Aerospace,CUST9328,1119.48,1121.81,India North
2020-03-30,Aluminum,Biomedical,CUST4149,3670.69,386.14,EU
2021-10-14,Aluminum,Biomedical,CUST9167,1451.74,739.55,US West
2022-09-28,Zirconium,Biomedical,CUST9086,553.19,1543.97,US West
2020-01-22,Aluminum,Biomedical,CUST1972,1483.14,645.52,India North
2019-10-11,Aluminum,Aerospace,CUST6640,729.29,1866.63,US West
2023-08-24,Zirconium,Aerospace,CUST3698,1270.91,710.12,US West
2024-03-05,Titanium,Aerospace,CUST7543,847.59,1884.72,India North
2022-08-17,Aluminum,Aerospace,CUST5032,948.74,1583.15,India North
2019-05-07,Titanium,Biomedical,CUST8503,491.81,1723.01,EU
2022-03-27,Zirconium,Automotive,CUST5706,689.63,1653.27,US West
2021-06-18,Titanium,Biomedical,CUST6064,506.96,1781.39,India North
2023-12-28,Aluminum,Automotive,CUST8021,489.35,1888.23,US West
2020-04-20,Zirconium,Biomedical,CUST5626,591.63,1603.81,US West
2021-09-15,Aluminum,Aerospace,CUST8740,890.2,1667.15,EU
2023-08-26,Titanium,Automotive,CUST7444,991.64,1029.28,US West
2024-04-17,Zirconium,Biomedical,CUST3463,3009.04,423.37,EU
2022-08-02,Aluminum,Biomedical,CUST5846,1142.13,923.76,India North
2021-07-13,Aluminum,Aerospace,CUST8383,916.22,1886.27,EU
2023-03-21,Aluminum,Aerospace,CUST1527,1169.83,479.19,India North
2023-11-13,Aluminum,Automotive,CUST5777,692.97,1562.2,US West
2023-11-17,Titanium,Biomedical,CUST3704,673.95,1621.12,US West
2021-07-13,Aluminum,Aerospace,CUST7213,919.04,2057.89,India North
2020-06-13,Zirconium,Aerospace,CUST3108,784.04,837.92,India North
2022-09-05,Titanium,Automotive,CUST9289,528.86,2173.36,EU
2022-09-25,Aluminum,Automotive,CUST3948,1032.9,900.74,India North
2022-09-29,Aluminum,Biomedical,CUST1028,906.85,1065.05,India North
2024-05-11,Aluminum,Automotive,CUST2451,603.01,2046.41,EU
2023-01-06,Aluminum,Biomedical,CUST4745,866.83,1133.18,EU
2022-09-10,Aluminum,Automotive,CUST6738,1187.45,926.0,EU
2022-06-06,Aluminum,Aerospace,CUST5699,800.91,1181.3,India North
2019-04-02,Zirconium,Automotive,CUST8657,1047.0,885.83,India North
2020-02-17,Titanium,Biomedical,CUST7789,1723.84,694.94,India North
2021-12-05,Aluminum,Aerospace,CUST4921,833.95,1065.13,India North
2020-08-03,Zirconium,Biomedical,CUST5791,473.95,1667.8,US West
2023-06-11,Zirconium,Automotive,CUST5415,930.31,1075.6,US West
2019-08-28,Zirconium,Biomedical,CUST8742,499.1,1694.64,India North
2021-10-30,Aluminum,Biomedical,CUST3556,896.56,1046.29,India North
2020-01-09,Titanium,Aerospace,CUST2650,866.54,1864.5,US West
2021-03-08,Titanium,Aerospace,CUST6055,819.18,2023.4,EU
2022-05-08,Titanium,Aerospace,CUST9370,1136.26,629.6,US West
2023-09-30,Zirconium,Automotive,CUST9122,762.82,1315.85,EU
2020-01-27,Aluminum,Biomedical,CUST8608,663.09,1303.81,India North
2021-05-03,Zirconium,Aerospace,CUST1954,887.32,1020.94,EU
2020-01-25,Titanium,Automotive,CUST7078,824.98,1279.56,India North
2022-03-10,Aluminum,Aerospace,CUST7589,959.84,2109.35,US West
2024-03-28,Zirconium,Biomedical,CUST4039,1992.27,534.8,India North
2021-05-27,Zirconium,Aerospace,CUST4312,1092.43,1048.46,EU
2023-03-25,Zirconium,Automotive,CUST3505,678.13,1661.33,EU
2022-06-21,Zirconium,Biomedical,CUST1861,516.47,1785.34,US West
2024-05-07,Aluminum,Automotive,CUST8885,714.45,1738.94,India North
2023-07-13,Aluminum,Biomedical,CUST4958,454.89,1801.36,US West
2021-10-25,Aluminum,Biomedical,CUST9104,818.14,1336.79,EU
2021-05-02,Zirconium,Aerospace,CUST4126,848.61,1861.51,US West
2021-01-23,Aluminum,Biomedical,CUST4197,1087.72,973.81,EU
2020-09-26,Aluminum,Aerospace,CUST5924,1131.47,783.13,US West
2020-02-17,Zirconium,Automotive,CUST9934,717.5,1676.36,India North
2021-10-22,Titanium,Biomedical,CUST8411,2912.39,415.6,EU
2023-07-31,Aluminum,Aerospace,CUST3712,922.07,1879.03,US West
2023-11-26,Titanium,Biomedical,CUST1292,460.82,1910.43,US West
2021-09-16,Zirconium,Automotive,CUST6172,615.43,1969.28,India North
2023-06-13,Aluminum,Biomedical,CUST3718,1674.0,675.65,EU
2022-06-14,Zirconium,Automotive,CUST9095,1163.18,912.13,US West
2024-02-23,Zirconium,Biomedical,CUST4668,1579.03,634.24,EU
2019-10-13,Titanium,Aerospace,CUST8306,1160.24,687.12,US West
2021-07-05,Titanium,Aerospace,CUST4492,871.15,1969.45,US West
2020-12-10,Zirconium,Automotive,CUST7273,1257.49,607.81,EU
2020-06-24,Titanium,Biomedical,CUST2552,3079.05,367.91,EU
2020-07-30,Zirconium,Automotive,CUST1828,1025.53,876.37,EU
2020-05-30,Titanium,Aerospace,CUST1710,883.75,1398.0,India North
2021-12-12,Zirconium,Biomedical,CUST6041,939.3,1058.87,EU
2021-02-14,Aluminum,Biomedical,CUST9549,522.21,1699.17,EU
2022-05-24,Zirconium,Aerospace,CUST6751,867.5,1893.77,India North
2019-05-17,Aluminum,Aerospace,CUST4724,806.06,2041.02,EU
2022-01-13,Aluminum,Aerospace,CUST7910,958.29,1370.0,US West
2020-02-10,Titanium,Biomedical,CUST1045,485.78,2084.46,US West
2020-05-09,Titanium,Automotive,CUST4411,733.99,1449.33,EU
2023-04-11,Aluminum,Biomedical,CUST3748,1810.18,626.27,EU
2023-12-19,Zirconium,Automotive,CUST7304,578.25,1824.21,US West
2021-10-26,Titanium,Aerospace,CUST9447,897.39,1764.78,EU
2020-03-09,Aluminum,Automotive,CUST4185,752.91,1426.65,EU
2022-04-17,Titanium,Biomedical,CUST3679,375.57,2072.61,EU
2019-01-06,Zirconium,Aerospace,CUST9060,730.42,1286.95,US West
2021-11-29,Aluminum,Aerospace,CUST6327,876.89,1546.3,EU
2022-06-14,Aluminum,Aerospace,CUST2589,777.93,2045.08,US West
2023-04-09,Aluminum,Automotive,CUST5385,1258.56,639.14,EU
2024-02-10,Titanium,Biomedical,CUST7153,802.07,1268.81,US West
2022-01-04,Zirconium,Automotive,CUST7297,923.44,1113.15,US West
2021-10-23,Aluminum,Automotive,CUST4317,738.51,1398.87,US West
2021-06-07,Zirconium,Aerospace,CUST3311,932.67,1597.2,US West
2019-08-22,Zirconium,Automotive,CUST2219,577.99,1750.75,US West
2019-12-31,Zirconium,Automotive,CUST7783,781.11,1280.38,India North
2024-02-26,Zirconium,Aerospace,CUST8285,1112.97,1010.08,US West
2020-06-23,Zirconium,Biomedical,CUST9874,1505.96,711.34,India North
2024-04-11,Zirconium,Aerospace,CUST2942,848.07,2087.97,US West
2020-01-20,Titanium,Aerospace,CUST9704,1033.5,1071.07,India North
2022-12-01,Zirconium,Aerospace,CUST8812,1061.06,1248.43,India North
2021-12-28,Aluminum,Aerospace,CUST5551,857.68,1920.75,EU
2023-09-25,Aluminum,Automotive,CUST8039,1537.17,494.38,EU
2023-04-23,Titanium,Biomedical,CUST7593,491.2,1864.07,EU
2020-07-08,Zirconium,Biomedical,CUST1156,720.97,1364.89,EU
2021-03-04,Aluminum,Automotive,CUST5428,1793.99,510.45,India North
2023-06-08,Zirconium,Aerospace,CUST1016,950.2,1472.99,India North
2021-09-14,Zirconium,Biomedical,CUST6606,1133.72,898.79,EU
2020-07-09,Zirconium,Biomedical,CUST8560,1290.77,731.1,EU
2022-10-24,Zirconium,Biomedical,CUST6943,738.24,1400.51,EU
2022-07-23,Zirconium,Aerospace,CUST3281,920.63,1490.01,US West
2020-08-18,Aluminum,Automotive,CUST5929,1507.24,593.89,EU
2022-04-06,Titanium,Automotive,CUST8097,1128.28,1074.09,India North
2023-01-07,Zirconium,Biomedical,CUST3488,796.72,1103.43,India North
2021-04-21,Titanium,Aerospace,CUST5865,1196.47,529.52,US West
2024-02-17,Zirconium,Biomedical,CUST2921,1080.99,983.95,India North
2023-12-14,Aluminum,Automotive,CUST1383,857.78,1176.44,US West
2022-01-08,Zirconium,Aerospace,CUST6479,1132.61,624.87,EU
2020-04-05,Zirconium,Aerospace,CUST6275,1093.88,658.31,India North
2020-02-26,Zirconium,Aerospace,CUST1001,767.55,1504.21,US West
2024-05-18,Aluminum,Biomedical,CUST7846,693.06,1513.44,India North
2023-12-18,Aluminum,Aerospace,CUST7190,998.08,660.84,India North
2022-11-02,Zirconium,Aerospace,CUST2827,790.32,1861.51,EU
2021-12-23,Titanium,Automotive,CUST2994,754.95,1258.04,EU
2023-05-29,Aluminum,Aerospace,CUST8101,812.07,1449.88,India North
2020-05-06,Zirconium,Aerospace,CUST1960,977.29,1130.1,EU
2023-01-12,Titanium,Aerospace,CUST8688,825.06,2057.38,EU
2022-12-27,Aluminum,Automotive,CUST4321,836.35,1408.8,US West
2019-11-09,Aluminum,Biomedical,CUST7756,1890.9,556.6,EU
2020-09-19,Titanium,Biomedical,CUST7344,703.7,1253.16,US West
2023-10-06,Titanium,Biomedical,CUST5442,471.83,1703.01,EU
2020-11-12,Zirconium,Aerospace,CUST3450,945.1,1162.8,India North
2023-12-26,Aluminum,Aerospace,CUST9406,1060.32,650.87,India North
2022-05-17,Zirconium,Biomedical,CUST6094,809.85,1242.69,US West
2022-05-16,Zirconium,Automotive,CUST9833,632.24,1632.82,US West
2020-01-25,Aluminum,Aerospace,CUST4551,905.03,1437.37,EU
2019-12-21,Zirconium,Biomedical,CUST9700,505.81,1743.97,EU
2021-10-26,Zirconium,Biomedical,CUST8058,331.71,2068.21,US West
2021-02-21,Zirconium,Automotive,CUST4070,933.65,1221.55,US West
2024-05-12,Titanium,Aerospace,CUST8213,923.78,1963.76,India North
2019-06-03,Zirconium,Automotive,CUST6455,1571.05,521.02,EU
2020-10-08,Zirconium,Aerospace,CUST4185,770.82,2076.23,India North
2023-12-14,Titanium,Automotive,CUST3480,877.23,1139.28,EU
2020-01-07,Aluminum,Aerospace,CUST6366,1236.92,583.78,India North
2024-05-13,Zirconium,Biomedical,CUST2083,1263.08,898.59,US West
2020-12-13,Titanium,Biomedical,CUST9760,958.37,1062.97,India North
2022-05-28,Zirconium,Automotive,CUST2950,610.21,2042.4,EU
2019-11-14,Titanium,Automotive,CUST7883,581.56,1711.07,India North
2019-05-30,Zirconium,Aerospace,CUST5563,1040.09,856.83,US West
2019-02-15,Aluminum,Aerospace,CUST4549,1253.22,433.61,US West
2021-10-01,Titanium,Automotive,CUST7689,518.14,2016.39,US West
2021-03-26,Titanium,Automotive,CUST2405,1921.99,486.76,US West
2023-12-12,Titanium,Aerospace,CUST2027,989.17,1833.89,US West
2021-04-21,Titanium,Biomedical,CUST2221,526.64,1792.34,US West
2020-11-17,Titanium,Automotive,CUST1383,954.72,1107.45,US West
2022-10-30,Zirconium,Automotive,CUST1789,832.71,1189.47,US West
2019-12-03,Zirconium,Biomedical,CUST5610,401.24,1879.81,EU
2023-05-06,Zirconium,Aerospace,CUST9951,1093.63,666.36,EU
2020-11-04,Zirconium,Aerospace,CUST4649,689.98,1726.26,US West
2021-01-15,Zirconium,Aerospace,CUST2525,1070.05,1260.42,EU
2022-12-09,Aluminum,Biomedical,CUST3630,644.01,1366.83,India North
2021-05-12,Aluminum,Biomedical,CUST1345,993.88,890.96,India North
2019-08-19,Aluminum,Automotive,CUST1818,824.57,1068.58,US West
2019-05-02,Zirconium,Biomedical,CUST5775,914.02,1078.0,India North
2024-04-30,Titanium,Automotive,CUST7990,971.9,1063.16,US West
2019-01-07,Aluminum,Automotive,CUST2684,1288.42,672.71,India North
2019-07-13,Zirconium,Biomedical,CUST5559,453.43,1903.12,India North
2024-05-29,Titanium,Automotive,CUST1821,652.4,1873.44,EU
2022-07-25,Titanium,Automotive,CUST9501,1131.32,812.33,US West
2020-02-25,Zirconium,Biomedical,CUST5589,938.04,982.1,India North
2022-01-27,Titanium,Automotive,CUST8858,820.55,1085.11,US West
2021-05-20,Aluminum,Biomedical,CUST6280,446.65,1663.56,US West
2023-08-15,Zirconium,Aerospace,CUST1110,1066.62,804.32,EU
2021-05-03,Titanium,Aerospace,CUST2368,914.8,1179.34,India North
2023-06-17,Titanium,Biomedical,CUST7776,2539.41,461.12,US West
