Date,Alloy,Type,Grade,Supplier,Sector,Application,BuyerID,Quantity_kg,UnitPrice_INR,BaseCost_INR,Margin_INR_per_kg,TotalMargin,Region,Month,WeekNum,IsHoliday,IndustryCycle
2020-02-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9797,865.85,931.86,1135.75,-203.8900146484375,-176538.16420556605,EU,Feb-20,9,0,"Peak"
2020-02-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST5634,1879.35,424.61,958.97,-534.3599853515625,-1004249.4254245609,"India North",Feb-20,9,0,"Peak"
2020-02-26,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2389,414.5,1832.5,813.92,1018.5800170898438,422201.41708374023,"India North",Feb-20,9,0,"Stable"
2020-02-27,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1094,1638.81,626.36,813.92,-187.55999755859375,-307375.21058884263,"US West",Feb-20,9,0,"Lean"
2020-02-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST1550,905.52,1284.3,1135.75,148.550048828125,134515.0431162119,"India North",Feb-20,9,0,"Lean"
2020-03-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9821,419.74,2016.78,958.97,1057.81005859375,444005.1836639643,"US West",Mar-20,10,0,"Lean"
2020-03-03,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9147,933.91,1076.96,813.92,263.03997802734375,245655.6588154547,"US West",Mar-20,10,0,"Lean"
2020-03-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4262,555.5,1850.38,1135.75,714.6300048828125,396976.96771240234,"US West",Mar-20,10,0,"Peak"
2020-03-04,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2180,947.57,1068.02,958.97,109.050048828125,103332.55556677282,EU,Mar-20,10,0,"Peak"
2020-03-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7070,1415.31,591.13,813.92,-222.78997802734375,-315316.89685598016,"India North",Mar-20,10,0,"Peak"
2020-03-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1116,1105.89,789.04,813.92,-24.8800048828125,-27514.548964306712,"India North",Mar-20,10,0,"Peak"
2020-03-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1916,787.08,1328.07,813.92,514.1499633789062,404677.16196301207,EU,Mar-20,10,1,"Lean"
2020-03-06,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7655,1013.74,713.49,958.97,-245.47998046875,-248852.8730031252,"India North",Mar-20,10,1,"Lean"
2020-03-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7109,604.2,1869.08,813.92,1055.1599731445312,637527.6686542965,"India North",Mar-20,10,0,"Lean"
2020-03-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST5786,1184.11,703.88,813.92,-110.03997802734375,-130299.43677004427,"India North",Mar-20,10,0,"Lean"
2020-03-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8445,829.55,1563.22,813.92,749.2999877929688,621581.7957269289,"India North",Mar-20,10,0,"Peak"
2020-03-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7932,663.32,1577.85,813.92,763.9299926757812,506730.0483368896,"India North",Mar-20,11,0,"Stable"
2020-03-10,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST6321,606.9,1778.26,1135.75,642.510009765625,389939.34061303735,"India North",Mar-20,11,0,"Stable"
2020-03-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3519,501.17,1800.51,1135.75,664.760009765625,333157.7830204591,"US West",Mar-20,11,0,"Stable"
2020-03-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1665,333.94,2187.37,813.92,1373.4501342773438,458649.9411937259,EU,Mar-20,11,1,"Stable"
2020-03-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7012,1312.49,855.2,813.92,41.280029296875,54179.62524873018,"US West",Mar-20,12,0,"Lean"
2020-03-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6766,669.01,1220.1,813.92,406.17999267578125,271738.4808666259,"India North",Mar-20,12,0,"Lean"
2020-03-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9742,707.08,1495.97,1135.75,360.219970703125,254704.34304086864,"US West",Mar-20,12,0,"Lean"
2020-03-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6434,1083.44,854.21,958.97,-104.75994873046875,-113501.11271426082,"India North",Mar-20,12,0,"Peak"
2020-03-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST5150,459.14,2165.55,1135.75,1029.800048828125,472822.40950390697,"India North",Mar-20,12,0,"Stable"
2020-03-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5193,1537.07,635.04,958.97,-323.92999267578125,-497903.0564435795,"US West",Mar-20,12,1,"Peak"
2020-03-20,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8419,654.63,1745.42,813.92,931.5000610351562,609787.8895037845,EU,Mar-20,12,0,"Stable"
2020-03-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9720,1097.71,923.37,1135.75,-212.3800048828125,-233131.64686381817,EU,Mar-20,12,0,"Peak"
2020-03-22,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9751,684.16,2155.74,813.92,1341.8200073242188,918019.5401757322,"US West",Mar-20,12,0,"Peak"
2020-03-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3028,733.36,2175.57,958.97,1216.60009765625,892205.829795897,"India North",Mar-20,13,0,"Lean"
2020-03-26,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3994,793.32,1148.71,1135.75,12.9599609375,10281.396305859089,EU,Mar-20,13,0,"Stable"
2020-03-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2431,1055.87,1007.38,1135.75,-128.3699951171875,-135542.02611757815,EU,Mar-20,13,0,"Lean"
2020-03-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3419,1152.51,1031.95,958.97,72.97998046875,84110.15800273418,"India North",Mar-20,14,0,"Lean"
2020-03-31,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8786,1694.54,650.86,1135.75,-484.8900146484375,-821665.5443633795,"US West",Mar-20,14,0,"Peak"
2020-03-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST1860,1005.98,1008.93,958.97,49.96002197265625,50258.781928271055,"India North",Mar-20,14,0,"Peak"
2020-04-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3390,1227.05,846.83,958.97,-112.13995361328125,-137601.33555676043,"US West",Apr-20,14,0,"Lean"
2020-04-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5578,1565.7,728.26,958.97,-230.7099609375,-361222.57457470894,"US West",Apr-20,14,0,"Lean"
2020-04-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST2022,938.4,2047.42,1135.75,911.6700439453125,855511.1914958507,EU,Apr-20,14,1,"Peak"
2020-04-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST9037,1744.12,716.99,813.92,-96.92999267578125,-169057.5383523926,"US West",Apr-20,14,1,"Peak"
2020-04-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9617,942.06,1166.27,1135.75,30.52001953125,28751.68952509761,"India North",Apr-20,14,0,"Stable"
2020-04-07,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7004,467.81,1863.69,958.97,904.719970703125,423237.0472858399,EU,Apr-20,15,1,"Lean"
2020-04-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST2204,748.17,1355.54,1135.75,219.7900390625,164440.3097692132,"India North",Apr-20,15,0,"Stable"
2020-04-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7529,1569.51,588.3,813.92,-225.6199951171875,-354112.8407396972,"India North",Apr-20,15,0,"Stable"
2020-04-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6008,823.45,1043.25,813.92,229.33001708984375,188841.80537207052,EU,Apr-20,15,0,"Stable"
2020-04-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2072,3046.16,402.65,958.97,-556.3199768066406,-1694639.611654006,"India North",Apr-20,15,0,"Lean"
2020-04-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8212,709.91,1522.04,958.97,563.070068359375,399729.0571074933,EU,Apr-20,15,0,"Lean"
2020-04-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7429,1401.26,375.87,1135.75,-759.8800048828125,-1064789.463062793,EU,Apr-20,15,0,"Lean"
2020-04-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3178,732.54,1305.96,958.97,346.989990234375,254184.03982199728,"US West",Apr-20,15,0,"Lean"
2020-04-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1430,1755.89,693.22,958.97,-265.75,-466627.77139282227,"US West",Apr-20,15,0,"Lean"
2020-04-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6293,874.67,1193.44,813.92,379.51995849609375,331954.71561184153,EU,Apr-20,16,0,"Peak"
2020-04-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7607,506.08,2004,958.97,1045.030029296875,528868.7831941769,EU,Apr-20,16,1,"Stable"
2020-04-19,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST5478,794.82,1620.86,813.92,806.9400024414062,641372.0586506836,"US West",Apr-20,16,0,"Lean"
2020-04-20,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4170,791.27,1016.86,813.92,202.94000244140625,160580.33969548345,"India North",Apr-20,17,0,"Lean"
2020-04-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST4389,789.7,1265.85,813.92,451.92999267578125,356889.120732788,EU,Apr-20,17,0,"Lean"
2020-04-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9706,2653.82,444.73,958.97,-514.2399597167969,-1364700.3250487521,"India North",Apr-20,17,1,"Lean"
2020-04-23,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7709,1533.9,636.64,1135.75,-499.1099853515625,-765584.8187160641,"US West",Apr-20,17,0,"Lean"
2020-04-24,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST8953,860.29,1355.65,1135.75,219.9000244140625,189177.78717138618,"US West",Apr-20,17,0,"Peak"
2020-04-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6755,1220.02,579.29,813.92,-234.6300048828125,-286253.3031397462,EU,Apr-20,17,1,"Lean"
2020-04-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7406,900.24,1360.28,1135.75,224.530029296875,202130.91138154268,"US West",Apr-20,17,1,"Lean"
2020-04-26,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9037,622.23,1778.48,1135.75,642.72998046875,399925.8631937504,EU,Apr-20,17,1,"Peak"
2020-04-26,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST4891,1462.7,606,958.97,-352.969970703125,-516289.1589125991,EU,Apr-20,17,1,"Peak"
2020-04-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4288,1014.35,1066.49,1135.75,-69.260009765625,-70253.88921484351,EU,Apr-20,18,1,"Lean"
2020-04-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8483,606.89,1882.78,813.92,1068.8600463867188,648680.4892087653,"India North",Apr-20,18,0,"Lean"
2020-04-30,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4697,812.06,1287.12,1135.75,151.3699951171875,122921.51786530763,EU,Apr-20,18,0,"Lean"
2020-05-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4695,461.27,1996.71,1135.75,860.9599609375,397134.991722852,EU,May-20,19,1,"Lean"
2020-05-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2453,1341.12,747.76,813.92,-66.15997314453125,-88728.462860547,"India North",May-20,19,0,"Lean"
2020-05-06,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4350,371.17,2174.08,1135.75,1038.330078125,385396.98904007673,"US West",May-20,19,0,"Lean"
2020-05-08,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8972,431.74,1747.38,958.97,788.4100341796875,340388.14045742154,"India North",May-20,19,1,"Stable"
2020-05-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2897,949.81,1088.41,813.92,274.49005126953125,260713.39492617175,"US West",May-20,19,1,"Stable"
2020-05-08,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7291,2185.69,552.17,958.97,-406.79998779296875,-889138.6414832771,"India North",May-20,19,1,"Stable"
2020-05-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9129,610.57,1725.17,813.92,911.2500610351562,556381.9564404301,"India North",May-20,19,0,"Lean"
2020-05-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST1004,1071.85,1321.71,1135.75,185.9599609375,199321.17959082127,"India North",May-20,20,1,"Peak"
2020-05-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5633,682.08,1314.35,813.92,500.42999267578125,341333.29795656726,"US West",May-20,20,1,"Peak"
2020-05-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4261,749.08,1863.14,1135.75,727.3900146484375,544873.3246038333,EU,May-20,20,0,"Stable"
2020-05-14,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2783,649.46,2159.8,813.92,1345.8800659179688,874095.297183644,"US West",May-20,20,0,"Stable"
2020-05-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST5945,488.22,1692.3,1135.75,556.550048828125,271718.8655182496,"India North",May-20,20,0,"Stable"
2020-05-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3725,892.84,1123.98,813.92,310.05999755859375,276833.9765470214,EU,May-20,20,0,"Peak"
2020-05-16,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST5059,1012.51,1671.18,958.97,712.2100830078125,721119.8381014168,"India North",May-20,20,1,"Peak"
2020-05-17,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7075,714.88,1633.42,1135.75,497.6700439453125,355774.3634456545,"India North",May-20,20,0,"Peak"
2020-05-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3019,3230.16,371.77,958.97,-587.1999816894531,-1896749.8412446305,"India North",May-20,20,0,"Peak"
2020-05-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST3781,1256.73,574.99,813.92,-238.92999267578125,-300270.48502883315,EU,May-20,21,0,"Peak"
2020-05-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST1840,856.15,1590.27,1135.75,454.52001953125,389137.32581835985,"US West",May-20,21,0,"Peak"
2020-05-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8259,1100.93,1201.71,1135.75,65.9599609375,72617.30333769321,EU,May-20,21,0,"Peak"
2020-05-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8511,982.88,2060.06,958.97,1101.090087890625,1082239.430962354,"US West",May-20,21,0,"Peak"
2020-05-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3524,902.77,1162.71,1135.75,26.9599609375,24338.644462108612,"US West",May-20,21,1,"Peak"
2020-05-22,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3953,1695.4,414.38,1135.75,-721.3699951171875,-1223010.7073332518,EU,May-20,21,1,"Peak"
2020-05-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST3085,815.56,1632.99,958.97,674.02001953125,549703.7654833496,"US West",May-20,21,1,"Peak"
2020-05-23,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5699,428.62,1701.81,958.97,742.840087890625,318396.1148445308,"India North",May-20,21,0,"Peak"
2020-05-23,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8418,651.03,1149.42,1135.75,13.6700439453125,8899.609110206366,EU,May-20,21,0,"Peak"
2020-05-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3877,807.73,1218.45,958.97,259.47998046875,209589.75955605507,"US West",May-20,22,1,"Peak"
2020-05-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8048,422.25,1965.52,813.92,1151.6000366210938,486263.11546325684,"US West",May-20,22,1,"Peak"
2020-05-27,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9383,442.28,1600.13,958.97,641.1600341796875,283572.25913432613,EU,May-20,22,0,"Peak"
2020-05-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8105,782.77,1602.69,1135.75,466.93994140625,365506.58705449104,"US West",May-20,22,0,"Lean"
2020-05-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3425,655.41,1931.02,813.92,1117.1000366210938,732158.5050015859,EU,May-20,22,0,"Peak"
2020-05-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9613,1027.48,1605.97,958.97,647,664779.5473632812,"India North",May-20,22,0,"Peak"
2020-05-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST4860,566.76,2174.15,958.97,1215.179931640625,688715.3899236321,"US West",May-20,22,0,"Stable"
2020-05-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3945,374.75,2064.41,958.97,1105.43994140625,414263.6180419922,"India North",May-20,22,0,"Stable"
2020-05-31,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST4721,836.13,1321.62,813.92,507.70001220703125,424503.213685669,"US West",May-20,22,0,"Stable"
2020-05-31,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1660,2882.66,431.22,1135.75,-704.5299987792969,-2030920.384359546,EU,May-20,22,0,"Stable"
2020-06-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST3627,564.42,2010.39,958.97,1051.4200439453125,593442.483235009,EU,Jun-20,23,1,"Lean"
2020-06-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5467,418.82,2174.05,813.92,1360.1300659179688,569649.6841696538,"India North",Jun-20,23,1,"Stable"
2020-06-03,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7232,1029.03,1072.83,1135.75,-62.9200439453125,-64746.614664405584,"US West",Jun-20,23,0,"Stable"
2020-06-03,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2886,687.01,1471.13,813.92,657.2100219726562,451509.8636135012,EU,Jun-20,23,0,"Stable"
2020-06-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4228,502.6,1682.5,958.97,723.530029296875,363646.1971406862,"US West",Jun-20,23,0,"Stable"
2020-06-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8901,733.68,1546.85,1135.75,411.0999755859375,301615.8270769045,"India North",Jun-20,23,0,"Peak"
2020-06-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8579,909.36,935.71,813.92,121.7900390625,110750.98813784122,EU,Jun-20,23,0,"Stable"
2020-06-08,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST6915,3383.27,389.15,958.97,-569.8199768066406,-1927854.8440598994,"India North",Jun-20,24,0,"Lean"
2020-06-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5873,349.16,2155.63,813.92,1341.7098999023438,468471.43356339075,"India North",Jun-20,24,0,"Lean"
2020-06-09,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6187,1166.71,941.35,1135.75,-194.4000244140625,-226808.4448903799,"India North",Jun-20,24,1,"Stable"
2020-06-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1775,1436.65,470.61,813.92,-343.30999755859375,-493216.31637414545,EU,Jun-20,24,1,"Stable"
2020-06-11,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8629,2494.26,464.11,958.97,-494.8599853515625,-1234309.4718956053,"India North",Jun-20,24,0,"Stable"
2020-06-11,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2208,1336.26,603.39,813.92,-210.52996826171875,-281322.777445361,"US West",Jun-20,24,0,"Stable"
2020-06-12,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1378,1052.49,1477.7,813.92,663.7799682617188,698621.7723135501,"India North",Jun-20,24,0,"Peak"
2020-06-12,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9305,684.71,1610.24,813.92,796.3200073242188,545248.2897122316,"India North",Jun-20,24,0,"Peak"
2020-06-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8962,1339.68,375.23,958.97,-583.7399597167969,-782024.7805866189,"India North",Jun-20,24,0,"Peak"
2020-06-15,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9534,2208.6,476.44,958.97,-482.52996826171875,-1065715.7350248992,"India North",Jun-20,25,0,"Peak"
2020-06-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1364,365.22,1792.93,1135.75,657.1800537109375,240015.30001853034,EU,Jun-20,25,0,"Lean"
2020-06-16,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8757,1634.51,554.57,958.97,-404.39996337890625,-660995.7880916744,"India North",Jun-20,25,0,"Lean"
2020-06-17,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4409,520.66,1417.01,813.92,603.0900268554688,314004.837186303,"US West",Jun-20,25,0,"Stable"
2020-06-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST7652,744.1,1932.51,813.92,1118.5900268554688,832342.8116738275,EU,Jun-20,26,0,"Lean"
2020-06-23,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2341,775.81,1271.54,958.97,312.570068359375,242494.9839707762,"India North",Jun-20,26,0,"Lean"
2020-06-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6236,1412.38,614.7,958.97,-344.26995849609375,-486240.00566171855,"India North",Jun-20,26,1,"Lean"
2020-06-24,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST9669,1746.84,525.85,813.92,-288.07000732421875,-503212.20174809545,EU,Jun-20,26,1,"Lean"
2020-06-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6344,1170.65,826.13,813.92,12.21002197265625,14293.662520386279,EU,Jun-20,26,0,"Stable"
2020-06-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1525,818.1,1681,813.92,867.0800170898438,709358.1408122554,"India North",Jun-20,26,0,"Stable"
2020-06-28,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8439,662.44,1479.45,813.92,665.5299682617188,440873.673800122,EU,Jun-20,26,1,"Peak"
2020-06-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5920,753.64,1401.67,813.92,587.7500610351562,442951.9646081552,"India North",Jun-20,27,0,"Peak"
2020-07-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9551,771.76,1074.7,958.97,115.72998046875,89315.77085673809,"India North",Jul-20,27,0,"Lean"
2020-07-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4727,289.32,2090.79,958.97,1131.820068359375,327458.19046743214,EU,Jul-20,27,0,"Lean"
2020-07-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6419,1158.41,786.61,958.97,-172.3599853515625,-199663.53652231395,EU,Jul-20,27,0,"Lean"
2020-07-07,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7658,546.85,2005.94,1135.75,870.18994140625,475863.3482131362,"US West",Jul-20,28,1,"Stable"
2020-07-07,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3697,554.35,1656.21,1135.75,520.4599609375,288516.9666391611,"India North",Jul-20,28,1,"Stable"
2020-07-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3213,1125.26,529.36,958.97,-429.6099853515625,-483422.93631210923,"US West",Jul-20,28,0,"Peak"
2020-07-12,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9673,910.46,2031.61,813.92,1217.6900024414062,1108658.0663786866,"India North",Jul-20,28,0,"Peak"
